BERTEC_ForceData
HEADER_LENGTH,1
N_OF_SAMPLES,25206
DATA_STARTS
Time (s),AUX,SYNC,1:FX,1:FY,1:FZ,1:MX,1:MY,1:MZ,1:COPX,1:COPY,1:COGX,1:COGY,1:SWAYANGLE,2:FX,2:FY,2:FZ,2:MX,2:MY,2:MZ,2:COPX,2:COPY,2:COGX,2:COGY,2:SWAYANGLE
8446.594,0,255,-182.65,124.792,1378.76,1414.57,409.358,143.774,-0.296903,1.02598,-0.138399,0.399189,-34.1136,-1.16495,-1.35626,-3.59863,-3.54028,0.885895,-1.19547,0,0,0,0,0
8446.595,0,255,-153.963,198.34,1394.02,1432.4,410.213,108.984,-0.294267,1.02753,-0.138319,0.39935,-34.127,-2.84344,2.9162,-2.68311,-3.29614,0.519684,0.75769,0,0,0,0,0
8446.596,0,255,-126.192,287.604,1416.6,1460.96,413.021,65.1608,-0.291557,1.03131,-0.138244,0.399527,-34.1419,-3.75897,6.27313,0.0634766,-0.854736,-0.212738,2.46667,0,0,0,0,0
8446.597,0,255,-100.71,371.07,1432.78,1481.96,417.781,18.7739,-0.291589,1.03433,-0.138174,0.39972,-34.1581,-3.60638,8.25677,1.89453,0.854248,-0.82309,3.44324,0,0,0,0,0
8446.598,0,255,-81.0259,426.002,1428.81,1481.47,421.077,-20.5329,-0.294705,1.03686,-0.138109,0.399931,-34.1758,-2.69086,7.79901,0.979004,0.365967,-0.456879,3.32117,0,0,0,0,0
8446.599,0,255,-74.4646,436.073,1415.38,1468.28,421.566,-39.8201,-0.297846,1.03738,-0.138048,0.400157,-34.1948,-1.31754,5.51019,-1.76758,-1.8313,0.397614,2.71082,0,0,0,0,0
8446.600,0,255,-86.8243,397.773,1409.89,1464.62,418.27,-30.7869,-0.296669,1.03882,-0.137993,0.4004,-34.2152,0.513519,2.00067,-2.68311,-2.56372,0.763824,1.49011,0,0,0,0,0
8446.601,0,255,-112.307,321.937,1427.89,1487.33,415.34,1.31776,-0.290876,1.04162,-0.137943,0.40066,-34.237,1.73422,-1.81403,-0.546875,-0.366455,0.275543,0.0252686,0,0,0,0,0
8446.602,0,255,-137.331,231.147,1472.75,1534.45,419.49,39.648,-0.284834,1.04189,-0.137897,0.400935,-34.2602,2.80234,-5.17096,2.50488,2.56323,-0.456879,-1.31754,0,0,0,0,0
8446.603,0,255,-148.47,150.122,1523.41,1575.46,429.744,65.527,-0.282093,1.03417,-0.137856,0.401227,-34.2847,3.2601,-7.30725,3.42041,3.53979,-0.82309,-2.41617,0,0,0,0,0
8446.604,0,255,-139.62,99.0049,1555.76,1585.47,442.318,68.5788,-0.284309,1.0191,-0.137819,0.401535,-34.3106,2.64975,-7.76501,1.58936,1.83081,-0.334808,-2.78238,0,0,0,0,0
8446.605,0,255,-112.154,89.3919,1563.09,1564.72,453.06,49.2916,-0.28985,1.00105,-0.137787,0.401857,-34.3377,1.42905,-6.54431,-1.4624,-0.854736,0.519684,-2.53824,0,0,0,0,0
8446.606,0,255,-73.5491,120.52,1560.64,1534.69,460.75,15.2338,-0.295231,0.98337,-0.137759,0.402195,-34.3661,-0.0968323,-3.64508,-2.37793,-2.07544,0.885895,-1.56168,0,0,0,0,0
8446.607,0,255,-35.0968,181.555,1564,1519.07,463.192,-23.8288,-0.296158,0.971269,-0.137736,0.402546,-34.3956,-1.7753,0.474792,0.0634766,0.121826,0.153473,-0.218903,0,0,0,0,0
8446.608,0,255,-4.57908,254.95,1578.04,1528.59,462.093,-59.1073,-0.292827,0.968662,-0.137717,0.402911,-34.4263,-2.84344,4.1369,3.42041,3.29565,-0.94516,1.24597,0,0,0,0,0
8446.609,0,255,15.2574,319.343,1595.74,1554.47,459.896,-85.3525,-0.288202,0.974135,-0.137704,0.403289,-34.4582,-3.30121,6.88348,4.03076,3.78394,-1.06723,2.3446,0,0,0,0,0
8446.610,0,255,23.955,357.032,1601.23,1578.15,458.065,-99.1465,-0.28607,0.985583,-0.137694,0.403681,-34.4912,-2.84344,7.79901,0.673828,0.365967,-0.456879,2.71082,0,0,0,0,0
8446.611,0,255,22.5817,359.779,1592.99,1588.89,457.21,-98.9024,-0.287013,0.997424,-0.137689,0.404086,-34.5254,-1.7753,6.7309,-3.29346,-4.02856,0.641754,2.22253,0,0,0,0,0
8446.612,0,255,11.7479,328.498,1584.14,1590.6,457.332,-84.2539,-0.288694,1.00408,-0.137688,0.404505,-34.5607,-0.24942,3.98431,-5.42969,-6.22583,1.37418,1.36804,0,0,0,0,0
8446.613,0,255,-7.78344,271.735,1590.86,1594.51,459.041,-57.8866,-0.28855,1.00229,-0.137691,0.404938,-34.5972,1.27646,0.474792,-3.90381,-4.76099,1.13004,0.269409,0,0,0,0,0
8446.614,0,255,-33.2657,202.002,1613.14,1600.37,461.727,-24.9275,-0.286229,0.992084,-0.137699,0.405385,-34.6349,2.49716,-2.88214,0.368652,-0.122314,0.0314026,-0.951324,0,0,0,0,0
8446.615,0,255,-59.3583,133.643,1638.77,1600.85,464.046,6.5668,-0.283167,0.976863,-0.137711,0.405844,-34.6737,3.2601,-5.62872,3.72559,3.53979,-0.94516,-2.04996,0,0,0,0,0
8446.616,0,255,-77.669,81.7624,1653.11,1586.21,466.732,27.9292,-0.282335,0.959526,-0.137727,0.406317,-34.7136,3.10751,-7.15466,4.33594,4.27222,-1.06723,-2.41617,0,0,0,0,0
8446.617,0,255,-83.3148,57.3483,1647.62,1552.03,468.807,35.3755,-0.284536,0.94198,-0.137747,0.406802,-34.7546,2.19199,-7.15466,1.58936,2.31909,-0.334808,-2.41617,0,0,0,0,0
8446.618,0,255,-75.6853,63.1466,1635.41,1514.92,471.004,28.6616,-0.288003,0.92632,-0.137771,0.407298,-34.7966,0.971283,-5.17096,-0.241699,0.610107,0.275543,-1.92789,0,0,0,0,0
8446.619,0,255,-57.3747,92.7488,1633.89,1497.34,475.155,9.98479,-0.290812,0.916427,-0.137799,0.407805,-34.8395,-0.554596,-1.81403,-0.241699,0.610107,0.153473,-0.707184,0,0,0,0,0
8446.620,0,255,-33.8761,133.185,1644.26,1505.88,480.037,-14.3073,-0.291947,0.91584,-0.137831,0.408323,-34.8833,-2.23306,2.00067,0.979004,1.34253,-0.334808,1.00183,0,0,0,0,0
8446.621,0,255,-12.0559,170.569,1654.33,1526.63,480.892,-35.4255,-0.290686,0.922809,-0.137867,0.408852,-34.9281,-3.14862,5.20502,1.28418,1.09839,-0.578949,2.3446,0,0,0,0,0
8446.622,0,255,3.81329,193.762,1649.15,1535.91,475.277,-47.2664,-0.288196,0.931338,-0.137907,0.409391,-34.9738,-3.60638,7.03607,-0.546875,-1.34302,-0.212738,3.07703,0,0,0,0,0
8446.623,0,255,12.5108,196.204,1625.04,1522.73,465.267,-46.6561,-0.286312,0.937042,-0.137952,0.409941,-35.0204,-3.14862,7.18866,-2.68311,-3.54028,0.397614,3.1991,0,0,0,0,0
8446.624,0,255,13.4264,175.757,1596.66,1499.05,455.623,-34.5711,-0.285361,0.938866,-0.138,0.410502,-35.068,-1.7753,5.51019,-3.29346,-3.78442,0.763824,2.3446,0,0,0,0,0
8446.625,0,255,8.54353,135.321,1585.67,1485.13,452.572,-17.237,-0.285414,0.936595,-0.138052,0.411074,-35.1165,0.208344,2.76361,-1.15723,-1.34302,0.519684,1.00183,0,0,0,0,0
8446.626,0,255,-0.306601,82.0676,1599.71,1487.82,458.431,-0.757444,-0.286572,0.930055,-0.138108,0.411656,-35.166,1.88681,-0.593323,1.89453,2.07495,-0.334808,-0.463043,0,0,0,0,0
8446.627,0,255,-13.124,27.1357,1629.92,1499.05,467.952,12.6703,-0.287102,0.919706,-0.138167,0.412249,-35.2163,2.95493,-3.79767,3.72559,3.53979,-0.82309,-1.92789,0,0,0,0,0
8446.628,0,255,-27.9251,-17.5727,1654.33,1501,474.544,22.5581,-0.286849,0.907313,-0.13823,0.412851,-35.2676,3.41269,-6.23914,3.11523,2.31909,-0.701019,-2.90445,0,0,0,0,0
8446.629,0,255,-40.2848,-41.0713,1659.22,1483.91,475.765,28.5395,-0.286741,0.894343,-0.138298,0.413463,-35.3196,3.2601,-7.15466,0.0634766,-0.366455,0.0314026,-3.39273,0,0,0,0,0
8446.630,0,255,-48.2194,-39.3928,1651.89,1459.5,474.178,29.0278,-0.287051,0.883529,-0.138368,0.414084,-35.3725,2.34457,-6.39172,-2.68311,-2.31958,0.885895,-3.27066,0,0,0,0,0
8446.631,0,255,-51.7289,-16.1994,1647.62,1441.43,473.568,22.6801,-0.287425,0.874855,-0.138443,0.414714,-35.4262,0.513519,-4.10284,-2.37793,-1.8313,0.885895,-2.04996,0,0,0,0,0
8446.632,0,255,-52.1867,20.2693,1649.76,1434.59,474.91,11.8158,-0.287867,0.869579,-0.138521,0.415352,-35.4806,-1.47012,-0.745911,0.0634766,0.610107,0.0314026,-0.0968018,0,0,0,0,0
8446.633,0,255,-50.203,59.0267,1649.45,1434.59,475.765,1.5619,-0.288438,0.86974,-0.138603,0.415998,-35.5357,-2.99603,2.61102,2.19971,2.56323,-0.701019,1.73425,0,0,0,0,0
8446.634,0,255,-45.9306,90.1548,1636.02,1428.25,473.079,-3.19886,-0.289164,0.872998,-0.138689,0.416653,-35.5916,-3.91156,5.20502,2.19971,2.31909,-0.82309,3.1991,0,0,0,0,0
8446.635,0,255,-41.9633,105.261,1609.78,1409.69,465.633,2.53847,-0.289253,0.875705,-0.138778,0.417315,-35.6481,-3.91156,6.7309,-0.241699,0.121826,-0.212738,3.93152,0,0,0,0,0
8446.636,0,255,-40.8951,98.242,1583.84,1385.28,455.745,19.3842,-0.287747,0.874633,-0.13887,0.417985,-35.7055,-2.84344,6.7309,-1.4624,-1.34302,0.275543,3.80945,0,0,0,0,0
8446.637,0,255,-42.7262,68.7924,1572.24,1367.21,449.398,42.6998,-0.285832,0.869593,-0.138967,0.418664,-35.7635,-1.31754,4.89984,-1.15723,-1.34302,0.275543,2.83289,0,0,0,0,0
8446.638,0,255,-46.9987,22.7107,1577.73,1362.08,450.374,66.1374,-0.285456,0.863316,-0.139066,0.41935,-35.8222,0.666107,2.15326,0.368652,-0.610596,-0.0906677,1.36804,0,0,0,0,0
8446.639,0,255,-53.8652,-28.8642,1593.3,1364.52,456.722,84.3259,-0.286652,0.856415,-0.139169,0.420043,-35.8816,2.19199,-1.05109,0.979004,-0.366455,-0.212738,-0.463043,0,0,0,0,0
8446.640,0,255,-64.0886,-73.7253,1604.29,1358.42,463.192,95.1902,-0.288722,0.846745,-0.139276,0.420744,-35.9417,3.2601,-4.25543,0.0634766,-1.09888,0.0314026,-2.17203,0,0,0,0,0
8446.641,0,255,-76.906,-103.175,1598.49,1333.76,464.534,99.4627,-0.290609,0.834391,-0.139386,0.421451,-36.0024,3.56528,-6.39172,-1.4624,-1.58716,0.519684,-3.63687,0,0,0,0,0
8446.642,0,255,-90.639,-114.314,1580.48,1296.16,460.384,98.9744,-0.291294,0.820108,-0.139499,0.422165,-36.0637,3.2601,-7.15466,-2.07275,-0.854736,0.885895,-4.49136,0,0,0,0,0
8446.643,0,255,-101.32,-108.363,1560.64,1260.03,453.914,91.8943,-0.29085,0.807379,-0.139616,0.422885,-36.1256,2.19199,-6.08655,-0.546875,1.09839,0.519684,-4.24722,0,0,0,0,0
8446.644,0,255,-105.44,-90.3574,1546.61,1235.86,449.154,78.2224,-0.290412,0.79908,-0.139737,0.42361,-36.188,0.513519,-3.18732,1.89453,3.05151,-0.212738,-2.90445,0,0,0,0,0
8446.645,0,255,-101.931,-66.401,1535.93,1222.19,446.468,60.8883,-0.290683,0.795735,-0.13986,0.42434,-36.2509,-1.16495,0.474792,3.11523,3.53979,-0.82309,-0.951324,0,0,0,0,0
8446.646,0,255,-92.1649,-44.886,1520.36,1211.2,443.294,46.7281,-0.291572,0.796655,-0.139987,0.425076,-36.3142,-2.53827,3.67914,2.19971,1.83081,-0.701019,1.1239,0,0,0,0,0
8446.647,0,255,-80.1104,-34.0522,1498.69,1198.26,438.411,43.3101,-0.292529,0.799539,-0.140118,0.425817,-36.3781,-3.30121,5.96796,-0.241699,-1.09888,-0.212738,3.07703,0,0,0,0,0
8446.648,0,255,-69.887,-39.5454,1478.86,1186.06,432.43,52.5875,-0.292408,0.802009,-0.140252,0.426562,-36.4424,-3.30121,6.88348,-2.07275,-2.80786,0.153473,4.17566,0,0,0,0,0
8446.649,0,255,-63.3256,-61.5182,1470.92,1182.15,428.401,70.5319,-0.291247,0.80368,-0.140389,0.427313,-36.5073,-2.53827,6.12054,-2.07275,-3.052,0.275543,4.29773,0,0,0,0,0
8446.650,0,255,-60.8842,-94.6299,1475.2,1181.42,427.059,92.2605,-0.289493,0.800855,-0.140529,0.428069,-36.5726,-1.01236,3.98431,-0.546875,-1.34302,-0.0906677,3.68738,0,0,0,0,0
8446.651,0,255,-62.7153,-130.641,1480.99,1172.14,426.326,113.867,-0.287865,0.791456,-0.140673,0.42883,-36.6384,0.513519,0.932556,0.979004,0.610107,-0.334808,2.22253,0,0,0,0,0
8446.652,0,255,-67.7507,-161.769,1476.72,1149.92,424.984,130.469,-0.287789,0.778701,-0.140819,0.429595,-36.7047,1.73422,-2.27179,0.673828,0.854248,-0.212738,0.51355,0,0,0,0,0
8446.653,0,255,-75.2276,-183.131,1461.46,1121.85,423.03,139.136,-0.289457,0.76762,-0.140969,0.430364,-36.7714,2.34457,-5.17096,-0.546875,0.121826,0.275543,-1.43961,0,0,0,0,0
8446.654,0,255,-85.1458,-192.592,1443.15,1097.19,420.467,138.769,-0.291353,0.760273,-0.141122,0.431137,-36.8384,2.34457,-6.84949,-1.76758,-0.854736,0.641754,-3.02652,0,0,0,0,0
8446.655,0,255,-96.7425,-189.998,1431.25,1082.05,417.415,130.469,-0.291644,0.75602,-0.141278,0.431914,-36.9058,2.19199,-6.39172,-1.4624,-0.366455,0.519684,-4.00308,0,0,0,0,0
8446.656,0,255,-107.882,-176.57,1424.54,1075.22,412.532,116.186,-0.289591,0.754784,-0.141437,0.432694,-36.9736,1.73422,-4.25543,0.979004,1.09839,0.0314026,-4.12515,0,0,0,0,0
8446.657,0,255,-113.07,-155.208,1415.38,1067.65,406.307,96.7771,-0.287065,0.754319,-0.141599,0.433478,-37.0418,0.666107,-1.35626,2.50488,1.83081,-0.456879,-3.5148,0,0,0,0,0
8446.658,0,255,-107.119,-132.777,1397.68,1053.24,400.936,74.8044,-0.286858,0.753566,-0.141763,0.434264,-37.1102,-0.554596,1.54291,1.89453,1.09839,-0.456879,-2.04996,0,0,0,0,0
8446.659,0,255,-91.4019,-117.976,1368.08,1029.56,395.809,56.982,-0.289317,0.752561,-0.141931,0.435054,-37.179,-1.7753,3.98431,-0.241699,-1.09888,0.0314026,-0.0968018,0,0,0,0,0
8446.660,0,255,-72.3284,-116.908,1336.03,1001.49,390.56,50.5123,-0.292327,0.749596,-0.142102,0.435847,-37.2482,-2.38565,5.3576,-2.07275,-1.8313,0.519684,1.61218,0,0,0,0,0
8446.661,0,255,-58.1376,-130.488,1312.54,975.119,384.7,59.4235,-0.293097,0.742927,-0.142276,0.436643,-37.3176,-2.53827,5.66278,-1.15723,-0.854736,0.153473,3.32117,0,0,0,0,0
8446.662,0,255,-52.9496,-154.75,1300.63,953.634,379.085,81.1521,-0.291462,0.733207,-0.142452,0.437441,-37.3874,-1.92789,4.59467,0.673828,1.09839,-0.334808,4.17566,0,0,0,0,0
8446.663,0,255,-56.154,-183.742,1295.14,938.741,374.935,109.595,-0.289493,0.724818,-0.142632,0.438242,-37.4574,-0.859772,2.76361,1.89453,2.07495,-0.578949,3.93152,0,0,0,0,0
8446.664,0,255,-64.2412,-211.818,1286.9,926.534,371.883,137.06,-0.288975,0.719973,-0.142815,0.439045,-37.5277,0.0557556,0.0170288,0.673828,0.610107,-0.212738,3.07703,0,0,0,0,0
8446.665,0,255,-75.3801,-234.859,1271.95,908.956,369.441,158.911,-0.290453,0.714618,-0.143,0.43985,-37.5983,0.666107,-2.88214,-2.98828,-3.29614,0.763824,1.85632,0,0,0,0,0
8446.666,0,255,-90.1812,-249.812,1249.06,883.81,364.07,173.071,-0.291476,0.70758,-0.143188,0.440657,-37.669,0.666107,-5.01837,-6.34521,-6.95825,1.74042,0.63562,0,0,0,0,0
8446.667,0,255,-105.898,-253.78,1225.56,856.954,356.746,176.611,-0.291088,0.699234,-0.143379,0.441465,-37.7399,0.666107,-5.9339,-6.65039,-7.44653,1.74042,-0.829254,0,0,0,0,0
8446.668,0,255,-117.8,-246.455,1204.2,832.052,349.422,167.09,-0.29017,0.690959,-0.143572,0.442274,-37.8111,0.360931,-5.17096,-2.37793,-3.29614,0.641754,-1.92789,0,0,0,0,0
8446.669,0,255,-122.988,-230.739,1180.09,808.614,341.487,147.07,-0.289374,0.685214,-0.143768,0.443085,-37.8823,0.360931,-3.3399,3.72559,2.80737,-0.94516,-2.78238,0,0,0,0,0
8446.670,0,255,-120.089,-213.496,1153.23,787.13,333.675,122.412,-0.289338,0.682541,-0.143967,0.443896,-37.9538,0.513519,-1.05109,7.08252,6.95776,-1.79965,-3.39273,0,0,0,0,0
8446.671,0,255,-108.644,-202.205,1124.24,767.354,326.228,98.9744,-0.290176,0.682553,-0.144169,0.444708,-38.0253,0.513519,1.23773,5.25146,5.9812,-1.1893,-3.39273,0,0,0,0,0
8446.672,0,255,-90.7916,-202.052,1099.22,750.264,320.369,81.7624,-0.291452,0.682544,-0.144373,0.44552,-38.097,0.0557556,3.06879,-0.546875,0.854248,0.397614,-2.41617,0,0,0,0,0
8446.673,0,255,-70.0396,-213.191,1080.6,737.813,315.974,73.4616,-0.292406,0.68278,-0.14458,0.446334,-38.1688,-0.859772,3.98431,-5.12451,-3.54028,1.37418,-0.585114,0,0,0,0,0
8446.674,0,255,-50.5082,-233.333,1069.31,729.024,312.923,75.4147,-0.29264,0.68177,-0.144789,0.447147,-38.2407,-1.31754,4.74725,-3.59863,-3.052,0.641754,1.61218,0,0,0,0,0
8446.675,0,255,-35.8597,-257.137,1059.54,717.549,310.359,85.7908,-0.292917,0.677224,-0.145002,0.447962,-38.3127,-1.01236,4.28949,2.81006,1.83081,-1.1893,3.1991,0,0,0,0,0
8446.676,0,255,-28.9932,-280.33,1042.76,697.53,305.598,102.026,-0.293067,0.668927,-0.145216,0.448776,-38.3849,-0.24942,2.61102,7.69287,5.49292,-2.41,3.44324,0,0,0,0,0
8446.677,0,255,-32.1976,-299.251,1015.9,669.698,297.053,122.778,-0.292403,0.659213,-0.145434,0.449591,-38.4571,0.513519,0.169617,5.55664,4.02808,-1.55551,2.83289,0,0,0,0,0
8446.678,0,255,-44.4047,-311.458,982.64,639.18,285.457,145.117,-0.2905,0.650472,-0.145653,0.450406,-38.5294,0.666107,-2.72955,-2.68311,-2.07544,0.885895,1.97839,0,0,0,0,0
8446.679,0,255,-62.2575,-314.205,953.343,615.742,275.203,162.695,-0.288671,0.645877,-0.145876,0.45122,-38.6017,0.0557556,-4.40802,-9.70215,-7.44653,2.83905,1.24597,0,0,0,0,0
8446.680,0,255,-81.1785,-306.423,931.98,603.047,267.878,169.653,-0.287429,0.64706,-0.1461,0.452034,-38.6741,-0.402008,-4.10284,-7.26074,-5.00513,1.98456,0.51355,0,0,0,0,0
8446.681,0,255,-96.59,-289.333,913.975,593.281,262.019,163.794,-0.286681,0.649122,-0.146327,0.452847,-38.7464,-0.402008,-2.42438,2.19971,3.29565,-0.578949,-0.463043,0,0,0,0,0
8446.682,0,255,-104.982,-267.36,890.781,577.168,254.817,147.559,-0.28606,0.647934,-0.146557,0.453659,-38.8188,0.0557556,-0.135559,9.8291,9.39917,-2.65414,-1.80582,0,0,0,0,0
8446.683,0,255,-104.677,-246.608,858.433,549.824,244.807,126.807,-0.285179,0.640497,-0.146788,0.454471,-38.8912,0.513519,2.00067,7.99805,6.95776,-2.28793,-3.02652,0,0,0,0,0
8446.684,0,255,-95.5218,-233.485,823.032,517.109,234.187,106.665,-0.284542,0.628298,-0.147022,0.455282,-38.9636,0.666107,3.22137,-2.07275,-2.56372,0.519684,-3.5148,0,0,0,0,0
8446.685,0,255,-78.2793,-230.739,795.566,491.474,227.595,89.697,-0.286079,0.617766,-0.147258,0.456092,-39.036,0.818695,3.37396,-10.3125,-9.6438,2.96112,-3.5148,0,0,0,0,0
8446.686,0,255,-56.6118,-237.3,779.087,476.337,225.886,78.4665,-0.289937,0.611405,-0.147496,0.4569,-39.1083,0.818695,3.06879,-7.26074,-7.69067,2.35077,-2.41617,0,0,0,0,0
8446.687,0,255,-37.233,-250.575,766.269,464.619,224.787,75.4147,-0.293353,0.606339,-0.147736,0.457707,-39.1805,0.666107,1.84808,3.72559,1.58667,-0.82309,-0.585114,0,0,0,0,0
8446.688,0,255,-25.4837,-266.139,750.4,448.749,220.637,81.5183,-0.294026,0.598013,-0.147979,0.458512,-39.2527,0.208344,-0.593323,11.9653,9.39917,-3.50864,1.24597,0,0,0,0,0
8446.689,0,255,-23.0423,-280.177,721.713,422.626,211.482,94.9461,-0.293027,0.585587,-0.148224,0.459315,-39.3247,-0.402008,-3.79767,9.52393,7.93433,-3.02036,2.3446,0,0,0,0,0
8446.690,0,255,-27.9251,-289.943,683.566,394.062,199.03,112.28,-0.291165,0.576479,-0.148471,0.460115,-39.3966,-0.859772,-6.6969,-3.29346,-2.56372,0.397614,2.3446,0,0,0,0,0
8446.691,0,255,-37.8434,-291.316,648.166,373.31,188.288,128.393,-0.290494,0.575948,-0.14872,0.460913,-39.4683,-1.01236,-7.45984,-14.28,-12.3296,3.81561,2.22253,0,0,0,0,0
8446.692,0,255,-50.966,-282.619,622.226,360.126,180.354,139.014,-0.289852,0.578771,-0.148972,0.461707,-39.5399,-1.01236,-5.62872,-13.3645,-11.5969,3.93768,2.10046,0,0,0,0,0
8446.693,0,255,-65.9197,-265.224,602.695,349.628,173.151,141.577,-0.287296,0.580108,-0.149226,0.4625,-39.6113,-1.47012,-1.66144,-1.15723,-0.122314,0.641754,2.46667,0,0,0,0,0
8446.694,0,255,-79.6526,-243.098,578.585,334.247,163.63,135.229,-0.28281,0.577697,-0.149481,0.463289,-39.6825,-1.7753,2.9162,10.7446,11.3523,-2.89828,2.46667,0,0,0,0,0
8446.695,0,255,-85.7562,-221.278,544.711,306.903,152.644,120.337,-0.280229,0.563424,-0.149739,0.464076,-39.7535,-1.47012,6.7309,11.9653,13.0613,-3.63071,1.24597,0,0,0,0,0
8446.696,0,255,-81.4837,-204.951,503.207,270.526,141.657,99.951,-0.281509,0.537604,-0.149998,0.46486,-39.8243,-0.24942,8.86713,3.42041,4.51636,-1.1893,-0.829254,0,0,0,0,0
8446.697,0,255,-68.3611,-196.712,469.943,241.473,133.845,78.8327,-0.284811,0.513835,-0.150259,0.46564,-39.8949,1.12387,8.86713,-5.73486,-5.73755,1.74042,-2.53824,0,0,0,0,0
8446.698,0,255,-49.5927,-197.322,454.379,227.801,130.671,60.7662,-0.287581,0.501347,-0.150522,0.466415,-39.9651,2.19199,6.7309,-6.04004,-7.93481,2.10663,-3.5148,0,0,0,0,0
8446.699,0,255,-29.2984,-205.867,447.359,226.336,129.816,48.4371,-0.290184,0.505939,-0.150787,0.467186,-40.035,2.34457,2.45844,1.89453,-1.34302,-0.212738,-3.27066,0,0,0,0,0
8446.700,0,255,-11.4456,-218.837,437.899,229.754,127.985,43.3101,-0.292271,0.524674,-0.151054,0.467952,-40.1045,1.58163,-3.18732,8.30322,5.24878,-2.28793,-2.2941,0,0,0,0,0
8446.701,0,255,-0.764366,-229.976,418.063,227.557,122.004,46.606,-0.291831,0.544314,-0.151323,0.468714,-40.1737,0.513519,-8.68054,4.94629,3.53979,-1.79965,-1.19547,0,0,0,0,0
8446.702,0,255,1.21928,-234.248,389.986,215.35,112.36,56.3717,-0.288113,0.552199,-0.151594,0.469472,-40.2427,-0.554596,-12.4952,-5.73486,-5.49341,1.00797,0.0252686,0,0,0,0,0
8446.703,0,255,-4.2739,-229.06,356.112,195.819,101.496,69.4333,-0.285012,0.54988,-0.151866,0.470227,-40.3114,-1.62271,-12.8004,-13.3645,-10.8645,3.20526,1.36804,0,0,0,0,0
8446.704,0,255,-15.2603,-214.717,323.763,175.067,91.6082,82.4948,-0.282948,0.540725,-0.152141,0.470978,-40.3799,-1.92789,-9.13831,-9.0918,-5.49341,2.47284,2.46667,0,0,0,0,0
8446.705,0,255,-30.8243,-193.507,299.043,158.221,82.8191,92.6267,-0.276947,0.52909,-0.152417,0.471726,-40.4481,-1.62271,-2.27179,3.72559,7.44604,-0.701019,3.07703,0,0,0,0,0
8446.706,0,255,-48.2194,-168.635,278.291,146.99,74.3962,96.7771,-0.267332,0.528189,-0.152694,0.47247,-40.516,-0.554596,5.81537,13.4912,15.7468,-3.2645,2.71082,0,0,0,0,0
8446.707,0,255,-62.5627,-144.069,256.624,137.469,66.0954,92.9929,-0.257557,0.535682,-0.152973,0.47321,-40.5836,0.513519,12.2241,11.0498,11.1082,-2.65414,1.49011,0,0,0,0,0
8446.708,0,255,-69.124,-123.927,234.041,125.506,59.5036,82.2507,-0.254244,0.536257,-0.153252,0.473946,-40.651,1.27646,15.2759,-0.852051,-2.80786,0.275543,0.0252686,0,0,0,0,0
8446.709,0,255,-66.9878,-111.415,214.204,110.369,55.2311,68.0905,-0.257843,0.515252,-0.153533,0.474678,-40.718,1.58163,14.6655,-10.3125,-13.7944,2.59491,-1.07339,0,0,0,0,0
8446.710,0,255,-56.7643,-106.99,200.471,94.2559,52.6676,53.9303,-0.262719,0.470171,-0.153814,0.475405,-40.7847,1.27646,10.3931,-9.70215,-13.3062,2.2287,-1.68375,0,0,0,0,0
8446.711,0,255,-39.5218,-110.804,191.316,83.2694,52.4235,40.5025,-0.274015,0.435245,-0.154096,0.476127,-40.8509,1.12387,3.37396,0.0634766,-2.56372,-0.212738,-2.2941,0,0,0,0,0
8446.712,0,255,-19.2276,-120.417,181.245,78.6307,52.6676,30.3706,-0.290588,0.433836,-0.15438,0.476843,-40.9167,1.12387,-5.17096,8.30322,7.44604,-1.92172,-3.02652,0,0,0,0,0
8446.713,0,255,-1.52731,-130.946,166.292,75.2128,49.982,25.854,-0.300569,0.452295,-0.154665,0.477552,-40.9819,0.208344,-13.1056,7.08252,7.93433,-1.43344,-2.78238,0,0,0,0,0
8446.714,0,255,9.61165,-136.897,147.065,67.6444,43.3902,26.7085,-0.295041,0.459962,-0.154952,0.478255,-41.0466,-1.16495,-18.141,-1.76758,0.854248,0.641754,-1.31754,0,0,0,0,0
8446.715,0,255,14.7997,-134.303,125.703,53.9724,35.8218,29.394,-0.284972,0.429365,-0.155241,0.478952,-41.1108,-2.69086,-18.2936,-8.78662,-4.76099,1.98456,0.51355,0,0,0,0,0
8446.716,0,255,16.173,-122.706,105.866,40.0564,30.2066,30.4927,-0.285327,0.378367,-0.155532,0.479642,-41.1745,-3.30121,-13.5634,-6.95557,-2.80786,1.25211,2.46667,0,0,0,0,0
8446.717,0,255,14.0367,-104.701,90.6077,32.4879,26.5444,29.7603,-0.29296,0.358556,-0.155824,0.480324,-41.2374,-2.69086,-4.7132,1.28418,4.02808,-0.701019,3.44324,0,0,0,0,0
8446.718,0,255,7.47541,-83.3383,78.7057,34.197,23.4927,28.4175,-0.298488,0.434492,-0.156118,0.480999,-41.2998,-1.01236,5.66278,7.3877,7.2019,-1.92172,3.44324,0,0,0,0,0
8446.719,0,255,-1.98507,-60.4501,71.9918,40.0564,20.563,25.7319,0,0,0,0,0,0.666107,14.2078,4.64111,2.07495,-0.94516,2.46667,0,0,0,0,0
8446.720,0,255,-11.4456,-39.0877,67.109,40.7888,17.2671,20.8491,0,0,0,0,0,1.58163,18.938,-4.20898,-7.44653,1.37418,1.49011,0,0,0,0,0
